FALSE,15,46,"AboutTommie",0,30424077,"Capeboi24","web",107,0,"Jason Holland","@AboutTommie just take it in stride, if they're so insecure with themselves that they have to bother u they obvi have more issues than u do",,
FALSE,127,260,,0,0,"DJDanielFrost","web",137,0,"Daniel  ","Live on the mix radio right now !! www.themixradio.co.uk  TUNE IN! For an Electic mix of Progressive , House , Trance and European House",,
FALSE,114,47,"MsJVirgo",0,34941635,"Shanna_girl","<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"" rel=""nofollow"">txt</a>",1413,0,"Shanna","@MsJVirgo Smh follow her forgetful ass and @summerproduct crazy ass",,
FALSE,17,80,"blurtit",0,23457511,"gia17","web",24,0,"Gia","@blurtit Thanks for the Info!!! :)",,
FALSE,162,254,"Filgloria",0,38376785,"Je_Nese","web",2446,0,"J�ssica Nese","@Filgloria Vale os que j� votei hoje? OPASKPOSOAP",,
FALSE,16,84,,0,0,"BiinhoNoia","web",2,0,"Rubens Silveira","a sim vale mesmo *-*",,
FALSE,31,40,"mada2009",0,32085439,"yclara","web",352,0,"Clara","@mada2009 a partir de quando as senhas ser�o vendidas? :~",,
FALSE,2,2,"mono705",0,59018732,"arumon","web",16,0,"??","@mono705 ????????????????????????",,
FALSE,4,12,,0,0,"wusen10r","web",30,0,"Taylor ","Just registered for the ACT :(",,
FALSE,1285,1280,,0,0,"gyanlucca","web",5759,0,"Gyan Lucca","Hoje n�o foi dia de #follow friday pra mim, foi #Unfollow day,  como bem disse a @meri_fun ! Ganhei 10 unfollows! ��' #nemligo rs",,
FALSE,6,35,,0,0,"DakotaOwen","web",12,0,"Dakota Owen","puke bold enderline:(",,
FALSE,5335,5794,,0,0,"Funniestvideoss","<a href=""http://www.twaitter.com"" rel=""nofollow"">Twaitter</a>",1792,0,"Paul Green","Spread the word about my site just make a simple tweet please ;d http://www.funniest-videos.net",,
FALSE,350,289,"_Hyde",0,14507128,"arukk","<a href=""http://www.twitzap.com"" rel=""nofollow"">TwitZap</a>",6530,0,"David Amador","@_Hyde es que si no @xbenek me cobra lo del viaje a Aldea =_=. Shhh!!",,
FALSE,20,82,"larinhacretina",0,54041080,"NoemiCorrea","web",86,0,"Noemi","@larinhacretina Gee naum fica assim, o amor � LINDO ! rs",,
FALSE,1889,2078,,0,0,"larajf","web",1229,0,"larajf","Thank You @JohnBoehner for standing with @CongJoeWilson",,
FALSE,18,34,,0,0,"WranglerTJ","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>",164,0,"M.J. Hatala","Watching Indy Car qualifying - on VS  Motegi Japan",,
FALSE,11,9,,0,0,"alexcunn","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",137,0,"Alex Cunningham","Photo: Facebook | Fotos de GOOD - Road Map to Harmony http://tumblr.com/xsl35vu78",,
FALSE,189,229,,0,0,"GPExAJ70","<a href=""http://d.hatena.ne.jp/Kiri_Feather/20071121"" rel=""nofollow"">Tween</a>",585,0,"????3??","??????",,
FALSE,10,67,,0,0,"Karleyxox","web",27,0,"Karleyxox","going 2 da spring fair 2 mozz",,
FALSE,8,20,,0,0,"morandimasta","<a href=""http://apiwiki.twitter.com/"" rel=""nofollow"">API</a>",52,0,"John Turnisax","NFS Follow Friday Watch leaked naked photos of Madonna -&gt; http://ireka.notlong.com",,
FALSE,38,45,,0,0,"thammy_sykes","web",401,0,"Thammy ","S� porque faz 2 semanas que eu fiz 14 anos, minha m�e quer que eu pare de brincar de Barbie. Que ir�nia, n�o ? AHEUAHEUAHEUAHUEHAUHE",,
FALSE,18850,18989,,0,0,"tommytrc","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",58479,0,"thomas clifford","RT @terrymyers: @beebow But are you ready for Talk Like a Pirate Day? http://tinyurl.com/njbc",,
FALSE,24,33,,0,0,"nathysoldati","web",20,0,"Nathy Soldati","a giguria_ � fodonaa !",,
FALSE,50,133,"Pievuhg",0,23732248,"epyon_avenger","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",1653,0,"The Epyon Avenger","@Pievuhg If nose gunk is coming out colored, you might have a sinus infection. Otherwise, maybe you've got something in your room?",,
FALSE,18,17,"Lizabethdear",0,66024441,"chrisrm82","<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"" rel=""nofollow"">txt</a>",102,0,"Chris Mitchell","@Lizabethdear i thought u were into that kinda thing? lol",,
FALSE,32,24,,0,0,"yosoyFLACA","web",789,0,"KaRRi Flaca","in my pj`s...hair pulld back. no make up..a huqe bowl of doritos & my sex & the city dvds..HOMe ALOnE in pure bliss..",,
FALSE,113,83,"ribonberry",0,22878799,"echaadisapoetra","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>",1016,0,"Echa Adisapoetra","Seems you don't really like fasting ya... @ribonberry",,
FALSE,222,141,"chfAndrea",0,24194598,"iSCUM","<a href=""http://socialscope.net"" rel=""nofollow"">SocialScope</a>",3046,0,"Lemuel Curry","@chfAndrea I'ma start on the miseducation then asap. My lil homie told me it was a hard read tho bcuz the author was the 1st blk @ harvard.",,
FALSE,30,62,"VitorAfonsoo",0,71569042,"donasuki","web",58,0,"Suuckin Leal","@VitorAfonsoo  .-.",,
FALSE,13,26,,0,0,"clarknova77","web",159,0,"Simon Sleaford","Should be getting on with essays but can't resist 
Jonathon Ross on BBC1.",,
FALSE,55,49,,0,0,"yoshe_heaven","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>",475,0,"Yosi Rahmawati","G bs bobo lg abis sahur.. Duh,,pingin bobo.. http://myloc.me/GzfA",,
FALSE,10098,11069,,0,0,"AlexisSalaam","<a href=""http://apiwiki.twitter.com/"" rel=""nofollow"">API</a>",1050,0,"AlexisSalaam","INSTANTLY EARN UP TO $233.63 ON EVERY LEAD YOU REFER!Go get the magic list http://tinyurl.com/nmo6sx",,
FALSE,157,151,"gabobora",0,51757705,"mari____ana","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>",654,0,"mariana lopes","@gabobora vc foi pra escola?! o.O'",,
FALSE,18,50,,0,0,"iigOTMyOwN","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>",192,0,"MRz BiGz","RT @deshah_anissa NEW VOCAB. TPainin.verb.-jumpin in on somebody convo or business unannouced",,
FALSE,11,4,,0,0,"FernandaHABBO","web",7,0,"-:fernanda:-  ",2,,
FALSE,72,54,"evergreenOne",0,24844571,"FiceIsTheName","web",174,0,"Jacob Smith","@evergreenOne Yes you should haha.",,
FALSE,292,269,"RoyalMailCares",0,18772585,"robcthegeek","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",9553,0,"Rob Cooper","@RoyalMailCares My original point was - some of us also have 'less than good' managers, but I dont start making the customer pay for that..",,
FALSE,49,70,"The_Block_2009",0,16584327,"TheFabulousMsK","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>",1019,0,"Karyl J","@The_Block_2009 could have been spent on the kids...and he is probably a bit jealous of our boys...",,
FALSE,9,72,,0,0,"SeattleAF","web",2,0,"Apartment Finders","What a day in Washington, the weather couldn't be any better",,
FALSE,741,340,,0,0,"GUnitKimmie","web",9533,0,"Kimmie Bair ","RT @kiannabanks why do people smile when no1's smilin ; its cuz theyre thinkin of someone their lovin &lt;3 &lt;== like that =)",,
FALSE,74,85,"pittyleone",0,24989174,"Suh_Berry","web",323,0,"Su�llen Vinchi","@pittyleone Tu tem que ir no kazebre...",,
FALSE,9,36,,0,0,"Mills_Priscila","web",19,0,"Kamilla Priscila","afs, nenhum background que preste -.-'",,
FALSE,31,47,"ManoelaCampos14",0,72057554,"HellenFabricia","web",206,0,"Hellen Fabricia","@ManoelaCampos14, � a transmiss�o, vc me transmite a dor na barriga e eu a dor nas costas =S hasuahsuahsuahsuahsua AMOVOC� BOBONA *--*",,
FALSE,416,341,"zanardao",0,45887892,"thaz","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",5983,0,"Thales Soster","@zanardao aula de php? Pfff hahaha zuei man! demoro cola em indai� q eh n�ix! #ronaldo",,
FALSE,789,394,"daveiam",0,11148502,"ValerieKusler","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",2277,0,"Valerie Kusler","@daveiam I thought you said you weren't a hipster, mr. I-don't-wear-skinny-jeans. But Birds...",,
FALSE,8,12,,0,0,"briianv","web",14,0,"Brian Vargas","so i like that my only problem at the moment is either to wear a tight black out or a looser white outfit.. hmph?",,
FALSE,34,64,,0,0,"scrimgeour","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",799,0,"Amanda Scrimgeour","Hoodoo night two  http://twitpic.com/i7xqc",,
FALSE,23,29,"ange207",0,30271191,"adamclarkson","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",69,0,"Adam Clarkson","@ange207 I love you mucher than Toffee !",,
FALSE,2222,1832,"T_C_P",0,17726563,"artizencoaching","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",1706,0,"Jennifer Lee","@T_C_P Thanks, Kira!",,
FALSE,2164,825,"mdotvip",0,21204108,"ItzStr8Drop","web",7533,0,"Drop","@mdotvip CHECKOUT @LAMBO6 N @ITZSTR8DROP 'Brother From Another'Mixtape...Download Now!!! http://minyurl.com/1584 THANKZ rt please",,
FALSE,35,37,"luv4rob",0,51734538,"godisacelt","web",614,0,"me wonderful","@luv4rob nice to see a guy love his kids harvey must miss him very unsettling for him sad really i don't like katie/jordan but it still sad",,
FALSE,2617,2626,,0,0,"davidmadow","<a href=""http://www.shozu.com/"" rel=""nofollow"">ShoZu</a>",702,0,"David Madow","http://tinyurl.com/nkqu39 - New Year's celebration at Oregon Ridge",,
FALSE,153,110,,0,0,"dozykraut","<a href=""http://apiwiki.twitter.com/"" rel=""nofollow"">API</a>",1959,0,"Bernhard Schulte","Good night and good luck.",,
FALSE,358,195,"GFBIVO90",0,61012154,"WiLD90zBzCLACCz","web",3573,0,"MYAMAZINSWAGG ","@GFBIVO90 YEAA BECUZZ ALL DA  TICCETS SOLD PLUSS DA WHOLE HOOD IN DERE PLUS MAD BITCHES HYT ME UP SAYIN DEY GOIN SO YEA IT IZ",,
FALSE,40,32,,0,0,"MileyJBfan512","<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"" rel=""nofollow"">txt</a>",318,0,"Alyssa M.","is locked outside of her house bcuz she forgot a house key and has to go to bathroom really bad!  omg! D= this sucks!",,
FALSE,118,268,,0,0,"TaxNewsBriefing","web",46,0,"Thomson Reuters","#Tax #brackets and other key 2010 items as calculated by RIA based on #inflation data http://bit.ly/O1FCV",,
FALSE,44,54,,0,0,"luizbv","web",59,0,"Luiz Carlos","RT @rslinksorg ﾖ Sony Sound Forge Pro v10 - UNION http://rslinks.org/19586",,
FALSE,149,142,,0,0,"Comicraft","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",59,0,"Richard Starkings","Found crepes in chicago",,
FALSE,23,67,"kylietweettweet",0,63172203,"felvus1","web",65,0,"Chris Spark","@kylietweettweet Hey Kylie, loads of love to you. when you gonna be back in Scotland? When we getting some new material? X",,
FALSE,927,1551,,0,0,"bensonmanento","web",680,0,"benson manento","getting ready for the last boot camp of the week.  It's going to be a killer!",,
FALSE,23,91,,0,0,"tuta105","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",105,0,"?","?????????????? ???????????????",,
FALSE,5,8,"aion_ayase",0,14867989,"Nexorcist","web",28,0,"Steven Pratt","@aion_ayase Can't make Asmo on Azphel = Won't be able to play head start? Chances are it won't balance completely in one more day? I hope so",,
FALSE,23,31,,0,0,"hcbchutto","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",9,0,"Sean Chandler","5th Quarter after game party tonight at 10 PM @ Hutto Baptist Church w/the Bedtime Thugs. When the game ends, the party begins!",,
FALSE,1098,389,,0,0,"pandamonial","web",4624,0,"Pandamonial","Mint burns their eyes like mace. Appearing larger than them will get you a nice bite to the throat. They eat animals larger than themselves",,
FALSE,2053,1107,,0,0,"FengShuiKarma","<a href=""http://apiwiki.twitter.com/"" rel=""nofollow"">API</a>",1046,0,"Feng Shui","Daily Feng Shui Tip 9/18/09 on PNN - http://eCa.sh/EcZN #fengshui",,
FALSE,73,69,,0,0,"LauraDuBois","web",341,0,"Laura Brooks DuBois","Taking a quick siesta before the big Boathouse Gala tonight. Nice weather for it.",,
FALSE,78,95,,0,0,"2_Dimplez","web",2598,0,"? chia","if you are NOT following @myfabulouslife u better start b/c he is on whitney houston lol. BTW welcome to Michigan!",,
FALSE,0,14,,0,0,"Argentum107","web",9,0,"Silver Corbin","Wiggidy Wiggidy!",,
FALSE,33,55,,0,0,"kittynn","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",702,0,"kittynn","Film war cool. Und sehr traurig #timetravelerswife",,
FALSE,20,4,,0,0,"somosdorbit","<a href=""http://apiwiki.twitter.com/"" rel=""nofollow"">API</a>",2859,0,"Dorbit","Jeisson Fernando Garavito (fernando1990) public� una nueva foto http://bit.ly/aVE5I",,
FALSE,14,28,,0,0,"janettaevans","<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"" rel=""nofollow"">txt</a>",22,0,"Janetta Evans","e time of their lives!",,
FALSE,66,37,"NoorRashid",0,29015754,"NasserAlMisnad","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>",788,0,"Nasser K. Al-Misnad","@NoorRashid I am loving the new accent ;p yep I think it is ;p",,
FALSE,54,109,,0,0,"sakuracerezo","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",214,0,"??","???????????????????????????????????????????????",,
FALSE,130,168,,0,0,"killerkiki_","web",564,0,"Kiki.","RT @gabjs Que inveja das pessoas que foram no show da @lilyroseallen )))): � foda ser pobre.",,
FALSE,28,73,,0,0,"dancinizlyfe","<a href=""http://apiwiki.twitter.com/"" rel=""nofollow"">API</a>",394,0,"Courtnee Niana-Anne","Please Retweet and Sign this Petition 'Michael Jackson Nomination 2010 Nobel Peace Prize ' - http://301.to/4sd",,
FALSE,71,68,"edjrtx",0,15501918,"wholloway","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",325,0,"wes holloway","@edjrtx you gonna be outta town for the football game?",,
FALSE,274,139,"DermotCarmody",0,19768321,"midnightcourt","web",2294,0,"Ger O'Donovan","@dermotcarmody (I don't really believe having children is evil, just Richard Dorkins is a twunt)",,
FALSE,52,47,,0,0,"TweetAngi","web",109,0,"Angelina","Wow #kabel1 sendet heute tats�chlich eine neue Folge #Ghostwhisperer na endlich. :)",,
FALSE,97,122,,0,0,"anat_","web",875,0,"ana l. mousinho ","ele nao l�, cansei u-u'",,
FALSE,0,1,,0,0,"Iamerycha","web",1,0,"erycha butler","i am sitting at the kitchen table. wishing i was going to the homecoming game with my boyfriend.",,
FALSE,554,11,,0,0,"azquotes","<a href=""http://apiwiki.twitter.com/"" rel=""nofollow"">API</a>",14969,0,"A to Z Quotes","Famous quotes by John Morton http://bit.ly/uKbU5",,
FALSE,56,94,,0,0,"ekdplottwist","<a href=""http://www.atebits.com/"" rel=""nofollow"">Tweetie</a>",245,0,"Shannon/PlotTwist","The Queen of all Curries is Pleased that you have been reading her Blog'??? http://bit.ly/wvXML #notinchicagoanymore",,
FALSE,84,186,"imsoharlembitch",0,31444369,"Hiz_MOB","<a href=""http://www.tinytwitter.com/"" rel=""nofollow"">TinyTwitter</a>",1731,0,"TRIFE_MOB","@imsoharlembitch mmmm pinot is good!!",,
FALSE,190,49,,0,0,"CynthiaHenley","web",1517,0,"Cynthia Henley","I don't feel creative today therefore I cannot: write my brief due soon; prep for upcomg mtn to suppress; sketch; make an arrangement; etc.",,
FALSE,16,29,"narcisaoficial",0,64558470,"c_o_r_p","web",18,0,"Carlos","@narcisaoficial O pessoal l� na p�rgula nem estranha mais, n�o �?",,
FALSE,73,1,,0,0,"ARTEde_programm","<a href=""http://apiwiki.twitter.com/"" rel=""nofollow"">API</a>",4470,0,"ARTE Programm","Jetzt im Programm: KurzSchluss - Das Magazin: 18. September 2009 um 00.40 Uhr http://tinyurl.com/l4x895",,
FALSE,8,42,"PeterTork",0,45156715,"megantmartin","web",116,0,"Megan Martin","@PeterTork Great to hear the news about your doc appt!",,
FALSE,991,542,,0,0,"mshk","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",6874,0,"????????","???Twitter???????????????????????1?100???????????????' http://tumblr.com/xqk35vu9u",,
FALSE,72,78,,0,0,"SgtShirase","<a href=""http://d.hatena.ne.jp/Kiri_Feather/20071121"" rel=""nofollow"">Tween</a>",408,0,"?? ?","PS3??TOV???????????????????????????????????",,
FALSE,37,36,,0,0,"vindoza","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>",280,0,"Vinny Lee","lets hope i get this contract on this bid. if i do...i'll make it RAIN!",,
FALSE,182,99,"LOVENEEFY4EVER",0,32484473,"YENTLE_MARIE","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>",2127,0,"yentle richards","@LOVENEEFY4EVER I kno and that's why I told you think about it both ways the good and bad do what u feel conmfortable don't force yaself",,
FALSE,14,18,,0,0,"barbara_hac","web",38,0,"B�rbara Helena","kkkkkkkk",,
FALSE,913,1026,,0,0,"Drikav007","web",1241,0,"Adriana","#FF :@renatoflavio#FollowFriday #FF @Cocaine4ever: &gt; @patty_silva @patty_silva @liihmartyns @liihmartyns @Iron_Vinicius @I ...",,
FALSE,49,70,,0,0,"Rodrigo_Band","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",788,0,"Rodrigo Band","Procurando coisas relacionadas a #militar no Submarino.",,
FALSE,197,96,,0,0,"LyseeEsq","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",3277,0,"Alyse ","Houseparty?!?!?! Its something!",,
FALSE,113,36,,0,0,"felucarelli2","web",259,0,"Fe Lucarelli","eu vou repetir :D",,
FALSE,42,72,,0,0,"jailtonpierre","web",404,0,"Jailton Pierre","acho que n�o estou com muita sorte, celular pof, HD pof...
vou nem perguntar o que estar� por vir...",,
FALSE,144,9,,0,0,"Triplekillsblog","<a href=""http://www.idmarketing.com.br/post-to-twitter/"" rel=""nofollow"">Post to Twitter</a>",6045,0,"TripleKill Com",": Neighbor (A Halo 3 Pro) :: MLG Narrows Team Slayer Gameplay *HD* http://bit.ly/2lTGiw",,
FALSE,1,2,,0,0,"AlabasterWolf","web",7,0,"Nathan Downing","woohoo i'm going to live forever! Hell is on earth",,
FALSE,5921,165,,0,0,"mtvsplashpage","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2666,0,"MTV's Splash Page","Superman, Kanye West Or Bruce Campbell: Who Will Rule This Week's Back-Issue Bin? http://bit.ly/2ujxmL",,
FALSE,18,35,,0,0,"JulianoOLima","web",105,0,"Juh.!","SIGO E INDICO @NaiameRocha e @ RB_Maciel.!",,
FALSE,1207,1671,,0,0,"LostMyDoggie","<a href=""http://www.twittermail.com/"" rel=""nofollow"">TwitterMail</a>",589,0,"LostMyDoggie.com","Lost Dog alert in Narragansett, RI. Small Chihuahua, Brown w/black & white markings lost 9/10. Call 401-742-9934 or see www.lostmydoggie.com",,
FALSE,16,17,,0,0,"JAYSKELLY","web",27,0,"Jason","I can do bad all by myself",,
FALSE,236,91,,0,0,"websiteowner","<a href=""http://destroytwitter.com/"" rel=""nofollow"">DestroyTwitter</a>",9193,0,"Rosemarie Wise","I think Faith is still hungry... I'm getting the eyes even tho I can't see them... I'll look over the edge of the bed and she'll be there...",,
FALSE,32,20,"SpreeCrow",0,75312017,"syaran","web",1312,0,"????","@SpreeCrow ?????????????????",,
FALSE,4108,4312,,0,0,"ryanbiddulph","web",5982,0,"Ryan Biddulph","Attract prosperity, RB Style http://tinyurl.com/c3atn4",,
FALSE,162,152,"SamsMyth",0,16430687,"avastagh","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",700,0,"avastagh","@SamsMyth let's print some lebowski tomorrow. I'll email ya.",,
FALSE,1084,373,"hellx",0,2435301,"Natsuki_gamer","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>",22846,0,"Natsuki_gamer","@hellx U_U...diooos yo tambi�n los extra�o!!!!! les parece que la semana las iniciemos con ustream??? yeeeey!!!!",,
FALSE,419,452,"NadiaBrazil",0,29336719,"NKOTBBRASIL","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",1092,0,"NKOTB BRASIL","@NadiaBrazil NADIA, A CAMISA � SUA !! PARAB�NS ! VAI NO PERFIL DO ORKUT E ESCOLHA SEU MODELO E TAMANHO E NOS ENVIE VIA DEPOIMENTO ! BEIJOS",,
FALSE,266,119,"Sarryb1978",0,36819839,"luf100","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",7271,0,"Caitie","@Sarryb1978 Yea, and lettuce, and nothing else. xD",,
FALSE,405,351,"missdeviance",0,56600628,"chachithegreat","web",5291,0,"Stephanie","@missdeviance OMG, DID YOU WATCH IT?",,
FALSE,62,132,"XChadballX",0,31331740,"colincorley","web",350,0,"Colin Corley","@XChadballX yo, in case, you didn't know SMW was named after your B-Side 'So Many Ways' thats how much we want to play with you dudes haha",,
FALSE,326,33,,0,0,"Cricket_latest","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",464,0,"The Sun","We won't suffer seven 'n hell
: 
JAMES ANDERSON insists England can avoid a whitewash against Oz tomorrow http://bit.ly/2Ih11q",,
FALSE,12392,12160,"glennarcaro",0,42790519,"mark_tetzner","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",1709,0,"Mark Tetzner","@glennarcaro  did u call yet?",,
FALSE,105,94,"brulodron",0,30684883,"since93","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",704,0,"Parzianello","@brulodron loves jarg�es profissionais.",,
FALSE,22,12,,0,0,"soridormi","<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"" rel=""nofollow"">txt</a>",550,0,"Marie","Yes. HER.",,
FALSE,142,55,"snowy27",0,17968480,"DJMagic","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>",5767,0,"Bill J.","@snowy27 note taken :)",,
FALSE,21,44,"Betty0929",0,34025711,"mojasul","<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"" rel=""nofollow"">txt</a>",98,0,"Mo","@Betty0929: What's going on? You ok?",,
